gamma, phi_12, phi_13
0.940000, 1.036726, 0.973894
0.940000, 1.193805, 0.565487
0.940000, 1.193805, 0.596903
0.940000, 1.193805, 0.628319
0.940000, 1.853540, 3.769911
0.940000, 1.884956, 3.769911
0.940000, 1.884956, 4.366814
0.940000, 2.073451, 4.178318
0.940000, 3.110177, 6.283185
0.940000, 3.141593, 3.141593
0.940000, 3.769911, 1.853540
0.940000, 3.769911, 1.884956
0.940000, 4.178318, 2.073451
0.940000, 4.366814, 1.884956
0.940000, 5.057964, 5.654867
0.940000, 5.057964, 5.686283
0.940000, 5.057964, 5.717699
0.940000, 5.215044, 5.309292
0.940000, 5.246460, 5.277876
0.940000, 5.246460, 6.283185
0.940000, 5.277876, 5.246460
0.940000, 5.309292, 5.215044
0.940000, 5.654867, 5.057964
0.940000, 5.686283, 5.057964
0.940000, 5.717699, 5.057964
0.940000, 6.283185, 1.005310
0.940000, 6.283185, 3.110177
0.940000, 6.283185, 5.246460
0.940000, 6.283185, 6.283185
0.941000, 0.565487, 1.193805
0.941000, 0.596903, 1.193805
0.941000, 0.628319, 1.193805
0.941000, 0.973894, 1.036726
0.941000, 1.005310, 1.005310
0.941000, 1.005310, 6.283185
0.941000, 1.036726, 0.973894
0.941000, 1.193805, 0.565487
0.941000, 1.193805, 0.596903
0.941000, 1.193805, 0.628319
0.941000, 1.853540, 3.769911
0.941000, 1.884956, 3.769911
0.941000, 1.884956, 4.366814
0.941000, 2.073451, 4.178318
0.941000, 3.110177, 6.283185
0.941000, 3.141593, 3.141593
0.941000, 3.769911, 1.853540
0.941000, 3.769911, 1.884956
0.941000, 4.178318, 2.073451
0.941000, 4.366814, 1.884956
0.941000, 5.057964, 5.654867
0.941000, 5.057964, 5.686283
0.941000, 5.057964, 5.717699
0.941000, 5.215044, 5.309292
0.941000, 5.246460, 5.277876
0.941000, 5.246460, 6.283185
0.941000, 5.277876, 5.246460
0.941000, 5.309292, 5.215044
0.941000, 5.654867, 5.057964
0.941000, 5.686283, 5.057964
0.941000, 5.717699, 5.057964
0.941000, 6.283185, 1.005310
0.941000, 6.283185, 3.110177
0.941000, 6.283185, 5.246460
0.941000, 6.283185, 6.283185
0.942000, 0.565487, 1.193805
0.942000, 0.596903, 1.193805
0.942000, 0.628319, 1.193805
0.942000, 0.973894, 1.036726
0.942000, 1.005310, 1.005310
0.942000, 1.005310, 6.283185
0.942000, 1.036726, 0.973894
0.942000, 1.193805, 0.565487
0.942000, 1.193805, 0.596903
0.942000, 1.193805, 0.628319
0.942000, 1.853540, 3.769911
0.942000, 1.884956, 3.769911
0.942000, 1.884956, 4.366814
0.942000, 2.073451, 4.178318
0.942000, 2.481858, 4.366814
0.942000, 3.110177, 6.283185
0.942000, 3.141593, 3.141593
0.942000, 3.769911, 1.853540
0.942000, 3.769911, 1.884956
0.942000, 4.178318, 2.073451
0.942000, 4.366814, 1.884956
0.942000, 4.366814, 2.481858
0.942000, 5.057964, 5.654867
0.942000, 5.057964, 5.686283
0.942000, 5.057964, 5.717699
0.942000, 5.215044, 5.309292
0.942000, 5.246460, 5.277876
0.942000, 5.246460, 6.283185
0.942000, 5.277876, 5.246460
0.942000, 5.309292, 5.215044
0.942000, 5.654867, 5.057964
0.942000, 5.686283, 5.057964
0.942000, 5.717699, 5.057964
0.942000, 6.283185, 1.005310
0.942000, 6.283185, 3.110177
0.942000, 6.283185, 5.246460
0.942000, 6.283185, 6.283185
0.943000, 0.565487, 1.193805
0.943000, 0.596903, 1.193805
0.943000, 0.628319, 1.193805
0.943000, 0.973894, 1.036726
0.943000, 1.005310, 1.005310
0.943000, 1.005310, 6.283185
0.943000, 1.036726, 0.973894
0.943000, 1.193805, 0.565487
0.943000, 1.193805, 0.596903
0.943000, 1.193805, 0.628319
0.943000, 1.853540, 3.769911
0.943000, 1.884956, 3.769911
0.943000, 1.884956, 4.366814
0.943000, 2.073451, 4.178318
0.943000, 2.481858, 4.366814
0.943000, 3.110177, 6.283185
0.943000, 3.141593, 3.141593
0.943000, 3.769911, 1.853540
0.943000, 3.769911, 1.884956
0.943000, 4.178318, 2.073451
0.943000, 4.366814, 1.884956
0.943000, 4.366814, 2.481858
0.943000, 5.057964, 5.654867
0.943000, 5.057964, 5.686283
0.943000, 5.057964, 5.717699
0.943000, 5.215044, 5.309292
0.943000, 5.246460, 5.277876
0.943000, 5.246460, 6.283185
0.943000, 5.277876, 5.246460
0.943000, 5.309292, 5.215044
0.943000, 5.654867, 5.057964
0.943000, 5.686283, 5.057964
0.943000, 5.717699, 5.057964
0.943000, 6.283185, 1.005310
0.943000, 6.283185, 3.110177
0.943000, 6.283185, 5.246460
0.943000, 6.283185, 6.283185
0.944000, 0.565487, 1.193805
0.944000, 0.596903, 1.193805
0.944000, 0.628319, 1.193805
0.944000, 0.659734, 1.193805
0.944000, 0.973894, 1.036726
0.944000, 1.005310, 1.005310
0.944000, 1.005310, 6.283185
0.944000, 1.036726, 0.973894
0.944000, 1.193805, 0.565487
0.944000, 1.193805, 0.596903
0.944000, 1.193805, 0.628319
0.944000, 1.193805, 0.659734
0.944000, 1.853540, 3.769911
0.944000, 1.884956, 3.769911
0.944000, 1.884956, 4.366814
0.944000, 2.073451, 4.178318
0.944000, 2.481858, 4.366814
0.944000, 3.110177, 6.283185
0.944000, 3.141593, 3.141593
0.944000, 3.769911, 1.853540
0.944000, 3.769911, 1.884956
0.944000, 4.178318, 2.073451
0.944000, 4.366814, 1.884956
0.944000, 4.366814, 2.481858
0.944000, 5.057964, 5.623451
0.944000, 5.057964, 5.654867
0.944000, 5.057964, 5.686283
0.944000, 5.057964, 5.717699
0.944000, 5.215044, 5.309292
0.944000, 5.246460, 5.277876
0.944000, 5.246460, 6.283185
0.944000, 5.277876, 5.246460
0.944000, 5.309292, 5.215044
0.944000, 5.623451, 5.057964
0.944000, 5.654867, 5.057964
0.944000, 5.686283, 5.057964
0.944000, 5.717699, 5.057964
0.944000, 6.283185, 1.005310
0.944000, 6.283185, 3.110177
0.944000, 6.283185, 5.246460
0.944000, 6.283185, 6.283185
0.945000, 0.565487, 1.193805
0.945000, 0.596903, 1.193805
0.945000, 0.628319, 1.193805
0.945000, 0.659734, 1.193805
0.945000, 0.973894, 1.036726
0.945000, 1.005310, 1.005310
0.945000, 1.005310, 6.283185
0.945000, 1.036726, 0.973894
0.945000, 1.193805, 0.565487
0.945000, 1.193805, 0.596903
0.945000, 1.193805, 0.628319
0.945000, 1.193805, 0.659734
0.945000, 1.853540, 3.769911
0.945000, 1.884956, 3.769911
0.945000, 1.884956, 4.366814
0.945000, 2.073451, 4.178318
0.945000, 2.481858, 4.366814
0.945000, 3.110177, 6.283185
0.945000, 3.141593, 3.141593
0.945000, 3.769911, 1.853540
0.945000, 3.769911, 1.884956
0.945000, 4.178318, 2.073451
0.945000, 4.366814, 1.884956
0.945000, 4.366814, 2.481858
0.945000, 5.057964, 5.623451
0.945000, 5.057964, 5.654867
0.945000, 5.057964, 5.686283
0.945000, 5.057964, 5.717699
0.945000, 5.215044, 5.309292
0.945000, 5.246460, 5.277876
0.945000, 5.246460, 6.283185
0.945000, 5.277876, 5.246460
0.945000, 5.309292, 5.215044
0.945000, 5.623451, 5.057964
0.945000, 5.654867, 5.057964
0.945000, 5.686283, 5.057964
0.945000, 5.717699, 5.057964
0.945000, 6.283185, 1.005310
0.945000, 6.283185, 3.110177
0.945000, 6.283185, 5.246460
0.945000, 6.283185, 6.283185
0.946000, 0.565487, 1.193805
0.946000, 0.596903, 1.193805
0.946000, 0.628319, 1.193805
0.946000, 0.659734, 1.193805
0.946000, 0.973894, 1.036726
0.946000, 1.005310, 1.005310
0.946000, 1.005310, 6.283185
0.946000, 1.036726, 0.973894
0.946000, 1.193805, 0.565487
0.946000, 1.193805, 0.596903
0.946000, 1.193805, 0.628319
0.946000, 1.193805, 0.659734
0.946000, 1.853540, 3.769911
0.946000, 1.884956, 3.769911
0.946000, 1.884956, 4.366814
0.946000, 2.073451, 4.178318
0.946000, 2.481858, 4.366814
0.946000, 3.110177, 6.283185
0.946000, 3.141593, 3.141593
0.946000, 3.769911, 1.853540
0.946000, 3.769911, 1.884956
0.946000, 4.178318, 2.073451
0.946000, 4.366814, 1.884956
0.946000, 4.366814, 2.481858
0.946000, 5.057964, 5.623451
0.946000, 5.057964, 5.654867
0.946000, 5.057964, 5.686283
0.946000, 5.057964, 5.717699
0.946000, 5.215044, 5.309292
0.946000, 5.246460, 5.277876
0.946000, 5.246460, 6.283185
0.946000, 5.277876, 5.246460
0.946000, 5.309292, 5.215044
0.946000, 5.623451, 5.057964
0.946000, 5.654867, 5.057964
0.946000, 5.686283, 5.057964
0.946000, 5.717699, 5.057964
0.946000, 6.283185, 1.005310
0.946000, 6.283185, 3.110177
0.946000, 6.283185, 5.246460
0.946000, 6.283185, 6.283185
0.947000, 0.596903, 1.193805
0.947000, 0.628319, 1.193805
0.947000, 0.659734, 1.193805
0.947000, 0.973894, 1.036726
0.947000, 1.005310, 1.005310
0.947000, 1.005310, 6.283185
0.947000, 1.036726, 0.973894
0.947000, 1.193805, 0.596903
0.947000, 1.193805, 0.628319
0.947000, 1.193805, 0.659734
0.947000, 1.853540, 3.769911
0.947000, 1.884956, 3.769911
0.947000, 1.884956, 4.366814
0.947000, 2.073451, 4.178318
0.947000, 2.481858, 4.366814
0.947000, 3.110177, 6.283185
0.947000, 3.141593, 3.141593
0.947000, 3.769911, 1.853540
0.947000, 3.769911, 1.884956
0.947000, 4.178318, 2.073451
0.947000, 4.366814, 1.884956
0.947000, 4.366814, 2.481858
0.947000, 5.057964, 5.623451
0.947000, 5.057964, 5.654867
0.947000, 5.057964, 5.686283
0.947000, 5.215044, 5.309292
0.947000, 5.246460, 5.277876
0.947000, 5.246460, 6.283185
0.947000, 5.277876, 5.246460
0.947000, 5.309292, 5.215044
0.947000, 5.623451, 5.057964
0.947000, 5.654867, 5.057964
0.947000, 5.686283, 5.057964
0.947000, 6.283185, 1.005310
0.947000, 6.283185, 3.110177
0.947000, 6.283185, 5.246460
0.947000, 6.283185, 6.283185
0.948000, 0.596903, 1.193805
0.948000, 0.628319, 1.193805
0.948000, 0.659734, 1.193805
0.948000, 0.973894, 1.036726
0.948000, 1.005310, 1.005310
0.948000, 1.005310, 6.283185
0.948000, 1.036726, 0.973894
0.948000, 1.193805, 0.596903
0.948000, 1.193805, 0.628319
0.948000, 1.193805, 0.659734
0.948000, 1.853540, 3.769911
0.948000, 1.884956, 3.769911
0.948000, 1.884956, 4.366814
0.948000, 2.073451, 4.178318
0.948000, 2.481858, 4.366814
0.948000, 3.110177, 6.283185
0.948000, 3.141593, 3.141593
0.948000, 3.769911, 1.853540
0.948000, 3.769911, 1.884956
0.948000, 4.178318, 2.073451
0.948000, 4.366814, 1.884956
0.948000, 4.366814, 2.481858
0.948000, 5.057964, 5.623451
0.948000, 5.057964, 5.654867
0.948000, 5.057964, 5.686283
0.948000, 5.215044, 5.309292
0.948000, 5.246460, 5.277876
0.948000, 5.246460, 6.283185
0.948000, 5.277876, 5.246460
0.948000, 5.309292, 5.215044
0.948000, 5.623451, 5.057964
0.948000, 5.654867, 5.057964
0.948000, 5.686283, 5.057964
0.948000, 6.283185, 1.005310
0.948000, 6.283185, 3.110177
0.948000, 6.283185, 5.246460
0.948000, 6.283185, 6.283185
0.949000, 0.596903, 1.193805
0.949000, 0.628319, 1.193805
0.949000, 0.659734, 1.193805
0.949000, 0.942478, 1.068142
0.949000, 0.973894, 1.036726
0.949000, 1.005310, 1.005310
0.949000, 1.005310, 6.283185
0.949000, 1.036726, 0.973894
0.949000, 1.068142, 0.942478
0.949000, 1.193805, 0.596903
0.949000, 1.193805, 0.628319
0.949000, 1.193805, 0.659734
0.949000, 1.853540, 3.769911
0.949000, 1.884956, 3.769911
0.949000, 1.884956, 4.366814
0.949000, 2.073451, 4.178318
0.949000, 2.481858, 4.366814
0.949000, 3.110177, 6.283185
0.949000, 3.141593, 3.141593
0.949000, 3.769911, 1.853540
0.949000, 3.769911, 1.884956
0.949000, 4.178318, 2.073451
0.949000, 4.366814, 1.884956
0.949000, 4.366814, 2.481858
0.949000, 5.057964, 5.623451
0.949000, 5.057964, 5.654867
0.949000, 5.057964, 5.686283
0.949000, 5.183628, 5.340708
0.949000, 5.215044, 5.309292
0.949000, 5.246460, 5.277876
0.949000, 5.246460, 6.283185
0.949000, 5.277876, 5.246460
0.949000, 5.309292, 5.215044
0.949000, 5.340708, 5.183628
0.949000, 5.623451, 5.057964
0.949000, 5.654867, 5.057964
0.949000, 5.686283, 5.057964
0.949000, 6.283185, 1.005310
0.949000, 6.283185, 3.110177
0.949000, 6.283185, 5.246460
0.949000, 6.283185, 6.283185
0.950000, 0.596903, 1.193805
0.950000, 0.628319, 1.193805
0.950000, 0.659734, 1.193805
0.950000, 0.942478, 1.068142
0.950000, 0.973894, 1.036726
0.950000, 1.005310, 1.005310
0.950000, 1.005310, 6.283185
0.950000, 1.036726, 0.973894
0.950000, 1.068142, 0.942478
0.950000, 1.193805, 0.596903
0.950000, 1.193805, 0.628319
0.950000, 1.193805, 0.659734
0.950000, 1.853540, 3.769911
0.950000, 1.884956, 3.769911
0.950000, 1.884956, 4.366814
0.950000, 2.073451, 4.178318
0.950000, 2.481858, 4.366814
0.950000, 3.110177, 6.283185
0.950000, 3.141593, 3.141593
0.950000, 3.769911, 1.853540
0.950000, 3.769911, 1.884956
0.950000, 4.178318, 2.073451
0.950000, 4.366814, 1.884956
0.950000, 4.366814, 2.481858
0.950000, 5.057964, 5.623451
0.950000, 5.057964, 5.654867
0.950000, 5.057964, 5.686283
0.950000, 5.183628, 5.340708
0.950000, 5.215044, 5.309292
0.950000, 5.246460, 5.277876
0.950000, 5.246460, 6.283185
0.950000, 5.277876, 5.246460
0.950000, 5.309292, 5.215044
0.950000, 5.340708, 5.183628
0.950000, 5.623451, 5.057964
0.950000, 5.654867, 5.057964
0.950000, 5.686283, 5.057964
0.950000, 6.283185, 1.005310
0.950000, 6.283185, 3.110177
0.950000, 6.283185, 5.246460
0.950000, 6.283185, 6.283185
0.951000, 0.596903, 1.193805
0.951000, 0.628319, 1.193805
0.951000, 0.659734, 1.193805
0.951000, 0.942478, 1.068142
0.951000, 0.973894, 1.036726
0.951000, 1.005310, 1.005310
0.951000, 1.005310, 6.283185
0.951000, 1.036726, 0.973894
0.951000, 1.068142, 0.942478
0.951000, 1.193805, 0.596903
0.951000, 1.193805, 0.628319
0.951000, 1.193805, 0.659734
0.951000, 1.853540, 3.769911
0.951000, 1.884956, 3.769911
0.951000, 1.884956, 4.366814
0.951000, 2.073451, 4.178318
0.951000, 2.481858, 4.366814
0.951000, 3.110177, 6.283185
0.951000, 3.141593, 3.141593
0.951000, 3.769911, 1.853540
0.951000, 3.769911, 1.884956
0.951000, 4.178318, 2.073451
0.951000, 4.366814, 1.884956
0.951000, 4.366814, 2.481858
0.951000, 5.057964, 5.623451
0.951000, 5.057964, 5.654867
0.951000, 5.057964, 5.686283
0.951000, 5.183628, 5.340708
0.951000, 5.215044, 5.309292
0.951000, 5.246460, 5.277876
0.951000, 5.246460, 6.283185
0.951000, 5.277876, 5.246460
0.951000, 5.309292, 5.215044
0.951000, 5.340708, 5.183628
0.951000, 5.623451, 5.057964
0.951000, 5.654867, 5.057964
0.951000, 5.686283, 5.057964
0.951000, 6.283185, 1.005310
0.951000, 6.283185, 3.110177
0.951000, 6.283185, 5.246460
0.951000, 6.283185, 6.283185
0.952000, 0.596903, 1.193805
0.952000, 0.628319, 1.193805
0.952000, 0.659734, 1.193805
0.952000, 0.942478, 1.068142
0.952000, 0.973894, 1.036726
0.952000, 1.005310, 1.005310
0.952000, 1.005310, 6.283185
0.952000, 1.036726, 0.973894
0.952000, 1.068142, 0.942478
0.952000, 1.193805, 0.596903
0.952000, 1.193805, 0.628319
0.952000, 1.193805, 0.659734
0.952000, 1.853540, 3.769911
0.952000, 1.884956, 3.769911
0.952000, 1.884956, 4.366814
0.952000, 2.073451, 4.178318
0.952000, 2.481858, 4.366814
0.952000, 3.110177, 6.283185
0.952000, 3.141593, 3.141593
0.952000, 3.769911, 1.853540
0.952000, 3.769911, 1.884956
0.952000, 4.178318, 2.073451
0.952000, 4.366814, 1.884956
0.952000, 4.366814, 2.481858
0.952000, 5.057964, 5.623451
0.952000, 5.057964, 5.654867
0.952000, 5.057964, 5.686283
0.952000, 5.183628, 5.340708
0.952000, 5.215044, 5.309292
0.952000, 5.246460, 5.277876
0.952000, 5.246460, 6.283185
0.952000, 5.277876, 5.246460
0.952000, 5.309292, 5.215044
0.952000, 5.340708, 5.183628
0.952000, 5.623451, 5.057964
0.952000, 5.654867, 5.057964
0.952000, 5.686283, 5.057964
0.952000, 6.283185, 1.005310
0.952000, 6.283185, 3.110177
0.952000, 6.283185, 5.246460
0.952000, 6.283185, 6.283185
0.953000, 0.596903, 1.193805
0.953000, 0.628319, 1.193805
0.953000, 0.659734, 1.193805
0.953000, 0.942478, 1.068142
0.953000, 0.973894, 1.036726
0.953000, 1.005310, 1.005310
0.953000, 1.005310, 6.283185
0.953000, 1.036726, 0.973894
0.953000, 1.068142, 0.942478
0.953000, 1.193805, 0.596903
0.953000, 1.193805, 0.628319
0.953000, 1.193805, 0.659734
0.953000, 1.853540, 3.769911
0.953000, 1.884956, 3.769911
0.953000, 1.884956, 4.366814
0.953000, 2.073451, 4.178318
0.953000, 2.481858, 4.366814
0.953000, 3.110177, 6.283185
0.953000, 3.141593, 3.141593
0.953000, 3.769911, 1.853540
0.953000, 3.769911, 1.884956
0.953000, 4.178318, 2.073451
0.953000, 4.366814, 1.884956
0.953000, 4.366814, 2.481858
0.953000, 5.057964, 5.623451
0.953000, 5.057964, 5.654867
0.953000, 5.057964, 5.686283
0.953000, 5.183628, 5.340708
0.953000, 5.246460, 5.277876
0.953000, 5.246460, 6.283185
0.953000, 5.277876, 5.246460
0.953000, 5.340708, 5.183628
0.953000, 5.623451, 5.057964
0.953000, 5.654867, 5.057964
0.953000, 5.686283, 5.057964
0.953000, 6.283185, 1.005310
0.953000, 6.283185, 3.110177
0.953000, 6.283185, 5.246460
0.953000, 6.283185, 6.283185
0.954000, 0.596903, 1.193805
0.954000, 0.628319, 1.193805
0.954000, 0.659734, 1.193805
0.954000, 0.942478, 1.068142
0.954000, 0.973894, 1.036726
0.954000, 1.005310, 1.005310
0.954000, 1.005310, 6.283185
0.954000, 1.036726, 0.973894
0.954000, 1.068142, 0.942478
0.954000, 1.193805, 0.596903
0.954000, 1.193805, 0.628319
0.954000, 1.193805, 0.659734
0.954000, 1.853540, 3.769911
0.954000, 1.884956, 3.769911
0.954000, 1.884956, 4.366814
0.954000, 2.073451, 4.178318
0.954000, 2.481858, 4.366814
0.954000, 3.110177, 6.283185
0.954000, 3.141593, 3.141593
0.954000, 3.769911, 1.853540
0.954000, 3.769911, 1.884956
0.954000, 4.178318, 2.073451
0.954000, 4.366814, 1.884956
0.954000, 4.366814, 2.481858
0.954000, 5.057964, 5.623451
0.954000, 5.057964, 5.654867
0.954000, 5.057964, 5.686283
0.954000, 5.183628, 5.340708
0.954000, 5.246460, 5.277876
0.954000, 5.246460, 6.283185
0.954000, 5.277876, 5.246460
0.954000, 5.340708, 5.183628
0.954000, 5.623451, 5.057964
0.954000, 5.654867, 5.057964
0.954000, 5.686283, 5.057964
0.954000, 6.283185, 1.005310
0.954000, 6.283185, 3.110177
0.954000, 6.283185, 5.246460
0.954000, 6.283185, 6.283185
0.955000, 0.596903, 1.193805
0.955000, 0.628319, 1.193805
0.955000, 0.659734, 1.193805
0.955000, 0.691150, 1.193805
0.955000, 1.005310, 1.005310
0.955000, 1.005310, 6.283185
0.955000, 1.193805, 0.596903
0.955000, 1.193805, 0.628319
0.955000, 1.193805, 0.659734
0.955000, 1.193805, 0.691150
0.955000, 1.853540, 3.769911
0.955000, 1.884956, 3.769911
0.955000, 1.884956, 4.366814
0.955000, 2.073451, 4.178318
0.955000, 2.481858, 4.366814
0.955000, 3.110177, 6.283185
0.955000, 3.141593, 3.141593
0.955000, 3.769911, 1.853540
0.955000, 3.769911, 1.884956
0.955000, 4.178318, 2.073451
0.955000, 4.366814, 1.884956
0.955000, 4.366814, 2.481858
0.955000, 5.057964, 5.592035
0.955000, 5.057964, 5.623451
0.955000, 5.057964, 5.654867
0.955000, 5.057964, 5.686283
0.955000, 5.246460, 5.246460
0.955000, 5.246460, 6.283185
0.955000, 5.592035, 5.057964
0.955000, 5.623451, 5.057964
0.955000, 5.654867, 5.057964
0.955000, 5.686283, 5.057964
0.955000, 6.283185, 1.005310
0.955000, 6.283185, 3.110177
0.955000, 6.283185, 5.246460
0.955000, 6.283185, 6.283185
0.956000, 0.628319, 1.193805
0.956000, 0.659734, 1.193805
0.956000, 0.691150, 1.193805
0.956000, 1.005310, 1.005310
0.956000, 1.005310, 6.283185
0.956000, 1.193805, 0.628319
0.956000, 1.193805, 0.659734
0.956000, 1.193805, 0.691150
0.956000, 1.853540, 3.769911
0.956000, 1.884956, 3.769911
0.956000, 1.884956, 4.366814
0.956000, 2.073451, 4.178318
0.956000, 2.481858, 4.366814
0.956000, 3.110177, 6.283185
0.956000, 3.141593, 3.141593
0.956000, 3.769911, 1.853540
0.956000, 3.769911, 1.884956
0.956000, 4.178318, 2.073451
0.956000, 4.366814, 1.884956
0.956000, 4.366814, 2.481858
0.956000, 5.057964, 5.592035
0.956000, 5.057964, 5.623451
0.956000, 5.057964, 5.654867
0.956000, 5.246460, 5.246460
0.956000, 5.246460, 6.283185
0.956000, 5.592035, 5.057964
0.956000, 5.623451, 5.057964
0.956000, 5.654867, 5.057964
0.956000, 6.283185, 1.005310
0.956000, 6.283185, 3.110177
0.956000, 6.283185, 5.246460
0.956000, 6.283185, 6.283185
0.957000, 0.628319, 1.193805
0.957000, 0.659734, 1.193805
0.957000, 0.691150, 1.193805
0.957000, 1.005310, 1.005310
0.957000, 1.005310, 6.283185
0.957000, 1.193805, 0.628319
0.957000, 1.193805, 0.659734
0.957000, 1.193805, 0.691150
0.957000, 1.853540, 3.769911
0.957000, 1.884956, 3.769911
0.957000, 1.884956, 4.366814
0.957000, 2.073451, 4.178318
0.957000, 2.481858, 4.366814
0.957000, 3.110177, 6.283185
0.957000, 3.141593, 3.141593
0.957000, 3.769911, 1.853540
0.957000, 3.769911, 1.884956
0.957000, 4.178318, 2.073451
0.957000, 4.366814, 1.884956
0.957000, 4.366814, 2.481858
0.957000, 5.057964, 5.592035
0.957000, 5.057964, 5.623451
0.957000, 5.057964, 5.654867
0.957000, 5.246460, 5.246460
0.957000, 5.246460, 6.283185
0.957000, 5.592035, 5.057964
0.957000, 5.623451, 5.057964
0.957000, 5.654867, 5.057964
0.957000, 6.283185, 1.005310
0.957000, 6.283185, 3.110177
0.957000, 6.283185, 5.246460
0.957000, 6.283185, 6.283185
0.958000, 0.628319, 1.193805
0.958000, 0.659734, 1.193805
0.958000, 0.691150, 1.193805
0.958000, 1.005310, 1.005310
0.958000, 1.005310, 6.283185
0.958000, 1.193805, 0.628319
0.958000, 1.193805, 0.659734
0.958000, 1.193805, 0.691150
0.958000, 1.853540, 3.769911
0.958000, 1.884956, 3.769911
0.958000, 1.884956, 4.366814
0.958000, 2.073451, 4.178318
0.958000, 2.481858, 4.366814
0.958000, 3.110177, 6.283185
0.958000, 3.141593, 3.141593
0.958000, 3.769911, 1.853540
0.958000, 3.769911, 1.884956
0.958000, 4.178318, 2.073451
0.958000, 4.366814, 1.884956
0.958000, 4.366814, 2.481858
0.958000, 5.057964, 5.592035
0.958000, 5.057964, 5.623451
0.958000, 5.057964, 5.654867
0.958000, 5.246460, 5.246460
0.958000, 5.246460, 6.283185
0.958000, 5.592035, 5.057964
0.958000, 5.623451, 5.057964
0.958000, 5.654867, 5.057964
0.958000, 6.283185, 1.005310
0.958000, 6.283185, 3.110177
0.958000, 6.283185, 5.246460
0.958000, 6.283185, 6.283185
0.959000, 0.628319, 1.193805
0.959000, 0.659734, 1.193805
0.959000, 0.691150, 1.193805
0.959000, 1.005310, 1.005310
0.959000, 1.005310, 6.283185
0.959000, 1.193805, 0.628319
0.959000, 1.193805, 0.659734
0.959000, 1.193805, 0.691150
0.959000, 1.853540, 3.769911
0.959000, 1.884956, 3.769911
0.959000, 1.884956, 4.366814
0.959000, 2.073451, 4.178318
0.959000, 2.481858, 4.366814
0.959000, 3.110177, 6.283185
0.959000, 3.141593, 3.141593
0.959000, 3.769911, 1.853540
0.959000, 3.769911, 1.884956
0.959000, 4.178318, 2.073451
0.959000, 4.366814, 1.884956
0.959000, 4.366814, 2.481858
0.959000, 5.057964, 5.592035
0.959000, 5.057964, 5.623451
0.959000, 5.057964, 5.654867
0.959000, 5.246460, 5.246460
0.959000, 5.246460, 6.283185
0.959000, 5.592035, 5.057964
0.959000, 5.623451, 5.057964
0.959000, 5.654867, 5.057964
0.959000, 6.283185, 1.005310
0.959000, 6.283185, 3.110177
0.959000, 6.283185, 5.246460
0.959000, 6.283185, 6.283185
0.960000, 0.628319, 1.193805
0.960000, 0.659734, 1.193805
0.960000, 0.691150, 1.193805
0.960000, 1.005310, 1.036726
0.960000, 1.005310, 6.283185
0.960000, 1.036726, 1.005310
0.960000, 1.193805, 0.628319
0.960000, 1.193805, 0.659734
0.960000, 1.193805, 0.691150
0.960000, 1.853540, 3.769911
0.960000, 1.884956, 3.769911
0.960000, 1.884956, 4.366814
0.960000, 2.073451, 4.178318
0.960000, 2.481858, 4.366814
0.960000, 3.110177, 6.283185
0.960000, 3.141593, 3.141593
0.960000, 3.769911, 1.853540
0.960000, 3.769911, 1.884956
0.960000, 4.178318, 2.073451
0.960000, 4.366814, 1.884956
0.960000, 4.366814, 2.481858
0.960000, 5.057964, 5.592035
0.960000, 5.057964, 5.623451
0.960000, 5.057964, 5.654867
0.960000, 5.215044, 5.277876
0.960000, 5.246460, 5.246460
0.960000, 5.246460, 6.283185
0.960000, 5.277876, 5.215044
0.960000, 5.592035, 5.057964
0.960000, 5.623451, 5.057964
0.960000, 5.654867, 5.057964
0.960000, 6.283185, 1.005310
0.960000, 6.283185, 3.110177
0.960000, 6.283185, 5.246460
0.960000, 6.283185, 6.283185
0.961000, 0.565487, 5.623451
0.961000, 0.596903, 1.225221
0.961000, 0.596903, 5.654867
0.961000, 0.659734, 1.193805
0.961000, 0.691150, 1.193805
0.961000, 1.005310, 1.036726
0.961000, 1.005310, 6.283185
0.961000, 1.036726, 1.005310
0.961000, 1.193805, 0.659734
0.961000, 1.193805, 0.691150
0.961000, 1.225221, 0.596903
0.961000, 1.853540, 3.769911
0.961000, 1.884956, 3.769911
0.961000, 1.884956, 4.366814
0.961000, 2.073451, 4.178318
0.961000, 2.481858, 4.366814
0.961000, 3.110177, 6.283185
0.961000, 3.141593, 3.141593
0.961000, 3.769911, 1.853540
0.961000, 3.769911, 1.884956
0.961000, 4.178318, 2.073451
0.961000, 4.366814, 1.884956
0.961000, 4.366814, 2.481858
0.961000, 5.026548, 5.686283
0.961000, 5.057964, 5.592035
0.961000, 5.057964, 5.623451
0.961000, 5.215044, 5.277876
0.961000, 5.246460, 5.246460
0.961000, 5.246460, 6.283185
0.961000, 5.277876, 5.215044
0.961000, 5.592035, 5.057964
0.961000, 5.623451, 0.565487
0.961000, 5.623451, 5.057964
0.961000, 5.654867, 0.596903
0.961000, 5.686283, 5.026548
0.961000, 6.283185, 1.005310
0.961000, 6.283185, 3.110177
0.961000, 6.283185, 5.246460
0.961000, 6.283185, 6.283185
0.962000, 0.565487, 5.623451
0.962000, 0.596903, 1.225221
0.962000, 0.659734, 1.193805
0.962000, 0.691150, 1.193805
0.962000, 1.005310, 1.036726
0.962000, 1.005310, 6.283185
0.962000, 1.036726, 1.005310
