gamma, phi_12, phi_13
0.907000, 0.596903, 5.717699
0.907000, 0.628319, 5.717699
0.907000, 0.628319, 5.749115
0.907000, 1.916372, 3.801327
0.907000, 3.141593, 6.283185
0.907000, 3.801327, 1.916372
0.907000, 5.309292, 6.283185
0.907000, 5.623451, 0.502655
0.907000, 5.623451, 0.534071
0.907000, 5.654867, 0.534071
0.907000, 5.654867, 0.565487
0.907000, 5.686283, 0.565487
0.907000, 5.686283, 0.596903
0.907000, 5.717699, 0.596903
0.907000, 5.717699, 0.628319
0.907000, 5.749115, 0.628319
0.907000, 6.283185, 3.141593
0.907000, 6.283185, 5.309292
0.908000, 0.502655, 5.623451
0.908000, 0.534071, 5.623451
0.908000, 0.534071, 5.654867
0.908000, 0.565487, 5.654867
0.908000, 0.565487, 5.686283
0.908000, 0.596903, 5.686283
0.908000, 0.596903, 5.717699
0.908000, 0.628319, 5.717699
0.908000, 0.628319, 5.749115
0.908000, 1.916372, 3.801327
0.908000, 3.141593, 6.283185
0.908000, 3.801327, 1.916372
0.908000, 5.309292, 6.283185
0.908000, 5.623451, 0.502655
0.908000, 5.623451, 0.534071
0.908000, 5.654867, 0.534071
0.908000, 5.654867, 0.565487
0.908000, 5.686283, 0.565487
0.908000, 5.686283, 0.596903
0.908000, 5.717699, 0.596903
0.908000, 5.717699, 0.628319
0.908000, 5.749115, 0.628319
0.908000, 6.283185, 3.141593
0.908000, 6.283185, 5.309292
0.909000, 0.502655, 5.623451
0.909000, 0.534071, 5.623451
0.909000, 0.534071, 5.654867
0.909000, 0.565487, 5.654867
0.909000, 0.565487, 5.686283
0.909000, 0.596903, 5.686283
0.909000, 0.596903, 5.717699
0.909000, 0.628319, 5.717699
0.909000, 0.628319, 5.749115
0.909000, 1.005310, 6.283185
0.909000, 1.916372, 3.801327
0.909000, 3.141593, 6.283185
0.909000, 3.801327, 1.916372
0.909000, 5.309292, 6.283185
0.909000, 5.623451, 0.502655
0.909000, 5.623451, 0.534071
0.909000, 5.654867, 0.534071
0.909000, 5.654867, 0.565487
0.909000, 5.686283, 0.565487
0.909000, 5.686283, 0.596903
0.909000, 5.717699, 0.596903
0.909000, 5.717699, 0.628319
0.909000, 5.749115, 0.628319
0.909000, 6.283185, 1.005310
0.909000, 6.283185, 3.141593
0.909000, 6.283185, 5.309292
0.910000, 0.534071, 5.623451
0.910000, 0.534071, 5.654867
0.910000, 0.565487, 5.654867
0.910000, 0.565487, 5.686283
0.910000, 0.596903, 5.686283
0.910000, 0.596903, 5.717699
0.910000, 0.628319, 5.717699
0.910000, 1.005310, 6.283185
0.910000, 1.916372, 3.801327
0.910000, 3.141593, 6.283185
0.910000, 3.801327, 1.916372
0.910000, 5.309292, 6.283185
0.910000, 5.623451, 0.534071
0.910000, 5.654867, 0.534071
0.910000, 5.654867, 0.565487
0.910000, 5.686283, 0.565487
0.910000, 5.686283, 0.596903
0.910000, 5.717699, 0.596903
0.910000, 5.717699, 0.628319
0.910000, 6.283185, 1.005310
0.910000, 6.283185, 3.141593
0.910000, 6.283185, 5.309292
0.911000, 0.534071, 5.623451
0.911000, 0.534071, 5.654867
0.911000, 0.565487, 5.654867
0.911000, 0.565487, 5.686283
0.911000, 0.596903, 5.686283
0.911000, 0.596903, 5.717699
0.911000, 0.628319, 5.717699
0.911000, 1.005310, 6.283185
0.911000, 1.916372, 3.801327
0.911000, 3.141593, 6.283185
0.911000, 3.801327, 1.916372
0.911000, 5.309292, 6.283185
0.911000, 5.623451, 0.534071
0.911000, 5.654867, 0.534071
0.911000, 5.654867, 0.565487
0.911000, 5.686283, 0.565487
0.911000, 5.686283, 0.596903
0.911000, 5.717699, 0.596903
0.911000, 5.717699, 0.628319
0.911000, 6.283185, 1.005310
0.911000, 6.283185, 3.141593
0.911000, 6.283185, 5.309292
0.912000, 0.534071, 5.623451
0.912000, 0.534071, 5.654867
0.912000, 0.565487, 5.654867
0.912000, 0.565487, 5.686283
0.912000, 0.596903, 5.686283
0.912000, 0.596903, 5.717699
0.912000, 0.628319, 5.717699
0.912000, 1.005310, 6.283185
0.912000, 1.916372, 3.801327
0.912000, 3.141593, 6.283185
0.912000, 3.801327, 1.916372
0.912000, 5.309292, 6.283185
0.912000, 5.623451, 0.534071
0.912000, 5.654867, 0.534071
0.912000, 5.654867, 0.565487
0.912000, 5.686283, 0.565487
0.912000, 5.686283, 0.596903
0.912000, 5.717699, 0.596903
0.912000, 5.717699, 0.628319
0.912000, 6.283185, 1.005310
0.912000, 6.283185, 3.141593
0.912000, 6.283185, 5.309292
0.913000, 0.502655, 5.592035
0.913000, 0.534071, 5.623451
0.913000, 0.534071, 5.654867
0.913000, 0.565487, 5.654867
0.913000, 0.565487, 5.686283
0.913000, 0.596903, 5.686283
0.913000, 0.596903, 5.717699
0.913000, 0.628319, 5.717699
0.913000, 0.659734, 5.749115
0.913000, 1.005310, 6.283185
0.913000, 1.916372, 3.801327
0.913000, 3.141593, 6.283185
0.913000, 3.801327, 1.916372
0.913000, 5.309292, 6.283185
0.913000, 5.592035, 0.502655
0.913000, 5.623451, 0.534071
0.913000, 5.654867, 0.534071
0.913000, 5.654867, 0.565487
0.913000, 5.686283, 0.565487
0.913000, 5.686283, 0.596903
0.913000, 5.717699, 0.596903
0.913000, 5.717699, 0.628319
0.913000, 5.749115, 0.659734
0.913000, 6.283185, 1.005310
0.913000, 6.283185, 3.141593
0.913000, 6.283185, 5.309292
0.914000, 0.502655, 5.592035
0.914000, 0.534071, 5.623451
0.914000, 0.534071, 5.654867
0.914000, 0.565487, 5.654867
0.914000, 0.565487, 5.686283
0.914000, 0.596903, 5.686283
0.914000, 0.596903, 5.717699
0.914000, 0.628319, 5.717699
0.914000, 0.659734, 5.749115
0.914000, 0.973894, 6.283185
0.914000, 1.005310, 6.283185
0.914000, 1.916372, 3.801327
0.914000, 3.141593, 6.283185
0.914000, 3.801327, 1.916372
0.914000, 5.592035, 0.502655
0.914000, 5.623451, 0.534071
0.914000, 5.654867, 0.534071
0.914000, 5.654867, 0.565487
0.914000, 5.686283, 0.565487
0.914000, 5.686283, 0.596903
0.914000, 5.717699, 0.596903
0.914000, 5.717699, 0.628319
0.914000, 5.749115, 0.659734
0.914000, 6.283185, 0.973894
0.914000, 6.283185, 1.005310
0.914000, 6.283185, 3.141593
0.915000, 0.502655, 5.592035
0.915000, 0.534071, 5.623451
0.915000, 0.534071, 5.654867
0.915000, 0.565487, 5.654867
0.915000, 0.565487, 5.686283
0.915000, 0.596903, 5.686283
0.915000, 0.596903, 5.717699
0.915000, 0.628319, 5.717699
0.915000, 0.659734, 5.749115
0.915000, 0.973894, 6.283185
0.915000, 1.005310, 6.283185
0.915000, 1.916372, 3.801327
0.915000, 3.141593, 6.283185
0.915000, 3.801327, 1.916372
0.915000, 5.592035, 0.502655
0.915000, 5.623451, 0.534071
0.915000, 5.654867, 0.534071
0.915000, 5.654867, 0.565487
0.915000, 5.686283, 0.565487
0.915000, 5.686283, 0.596903
0.915000, 5.717699, 0.596903
0.915000, 5.717699, 0.628319
0.915000, 5.749115, 0.659734
0.915000, 6.283185, 0.973894
0.915000, 6.283185, 1.005310
0.915000, 6.283185, 3.141593
0.916000, 0.502655, 5.592035
0.916000, 0.534071, 5.623451
0.916000, 0.534071, 5.654867
0.916000, 0.565487, 5.654867
0.916000, 0.565487, 5.686283
0.916000, 0.596903, 5.686283
0.916000, 0.596903, 5.717699
0.916000, 0.628319, 5.717699
0.916000, 0.659734, 5.749115
0.916000, 0.973894, 6.283185
0.916000, 1.005310, 6.283185
0.916000, 1.916372, 3.801327
0.916000, 3.141593, 6.283185
0.916000, 3.801327, 1.916372
0.916000, 5.592035, 0.502655
0.916000, 5.623451, 0.534071
0.916000, 5.654867, 0.534071
0.916000, 5.654867, 0.565487
0.916000, 5.686283, 0.565487
0.916000, 5.686283, 0.596903
0.916000, 5.717699, 0.596903
0.916000, 5.717699, 0.628319
0.916000, 5.749115, 0.659734
0.916000, 6.283185, 0.973894
0.916000, 6.283185, 1.005310
0.916000, 6.283185, 3.141593
0.917000, 0.502655, 5.592035
0.917000, 0.534071, 5.623451
0.917000, 0.565487, 5.654867
0.917000, 0.565487, 5.686283
0.917000, 0.596903, 5.686283
0.917000, 0.628319, 5.717699
0.917000, 0.659734, 5.749115
0.917000, 0.973894, 6.283185
0.917000, 1.005310, 6.283185
0.917000, 1.916372, 3.801327
0.917000, 3.141593, 6.283185
0.917000, 3.801327, 1.916372
0.917000, 5.592035, 0.502655
0.917000, 5.623451, 0.534071
0.917000, 5.654867, 0.565487
0.917000, 5.686283, 0.565487
0.917000, 5.686283, 0.596903
0.917000, 5.717699, 0.628319
0.917000, 5.749115, 0.659734
0.917000, 6.283185, 0.973894
0.917000, 6.283185, 1.005310
0.917000, 6.283185, 3.141593
0.918000, 0.502655, 5.592035
0.918000, 0.534071, 5.623451
0.918000, 0.565487, 5.654867
0.918000, 0.565487, 5.686283
0.918000, 0.596903, 5.686283
0.918000, 0.628319, 5.717699
0.918000, 0.659734, 5.749115
0.918000, 0.973894, 6.283185
0.918000, 1.005310, 6.283185
0.918000, 1.916372, 3.801327
0.918000, 3.141593, 6.283185
0.918000, 3.801327, 1.916372
0.918000, 5.592035, 0.502655
0.918000, 5.623451, 0.534071
0.918000, 5.654867, 0.565487
0.918000, 5.686283, 0.565487
0.918000, 5.686283, 0.596903
0.918000, 5.717699, 0.628319
0.918000, 5.749115, 0.659734
0.918000, 6.283185, 0.973894
0.918000, 6.283185, 1.005310
0.918000, 6.283185, 3.141593
0.919000, 0.502655, 5.592035
0.919000, 0.534071, 5.623451
0.919000, 0.565487, 5.654867
0.919000, 0.565487, 5.686283
0.919000, 0.596903, 5.686283
0.919000, 0.628319, 5.717699
0.919000, 0.659734, 5.749115
0.919000, 0.973894, 6.283185
0.919000, 1.005310, 6.283185
0.919000, 1.916372, 3.801327
0.919000, 3.141593, 6.283185
0.919000, 3.801327, 1.916372
0.919000, 5.592035, 0.502655
0.919000, 5.623451, 0.534071
0.919000, 5.654867, 0.565487
0.919000, 5.686283, 0.565487
0.919000, 5.686283, 0.596903
0.919000, 5.717699, 0.628319
0.919000, 5.749115, 0.659734
0.919000, 6.283185, 0.973894
0.919000, 6.283185, 1.005310
0.919000, 6.283185, 3.141593
0.920000, 0.502655, 5.592035
0.920000, 0.534071, 5.623451
0.920000, 0.565487, 5.654867
0.920000, 0.565487, 5.686283
0.920000, 0.596903, 5.686283
0.920000, 0.628319, 5.717699
0.920000, 0.659734, 5.749115
0.920000, 0.973894, 6.283185
0.920000, 1.005310, 6.283185
0.920000, 1.916372, 3.801327
0.920000, 3.141593, 6.283185
0.920000, 3.801327, 1.916372
0.920000, 5.592035, 0.502655
0.920000, 5.623451, 0.534071
0.920000, 5.654867, 0.565487
0.920000, 5.686283, 0.565487
0.920000, 5.686283, 0.596903
0.920000, 5.717699, 0.628319
0.920000, 5.749115, 0.659734
0.920000, 6.283185, 0.973894
0.920000, 6.283185, 1.005310
0.920000, 6.283185, 3.141593
0.921000, 0.502655, 5.592035
0.921000, 0.534071, 5.623451
0.921000, 0.565487, 5.654867
0.921000, 0.565487, 5.686283
0.921000, 0.596903, 5.686283
0.921000, 0.628319, 5.717699
0.921000, 0.659734, 5.749115
0.921000, 0.973894, 6.283185
0.921000, 1.005310, 6.283185
0.921000, 1.916372, 3.801327
0.921000, 3.141593, 6.283185
0.921000, 3.801327, 1.916372
0.921000, 5.592035, 0.502655
0.921000, 5.623451, 0.534071
0.921000, 5.654867, 0.565487
0.921000, 5.686283, 0.565487
0.921000, 5.686283, 0.596903
0.921000, 5.717699, 0.628319
0.921000, 5.749115, 0.659734
0.921000, 6.283185, 0.973894
0.921000, 6.283185, 1.005310
0.921000, 6.283185, 3.141593
0.922000, 0.502655, 5.592035
0.922000, 0.534071, 5.623451
0.922000, 0.565487, 5.654867
0.922000, 0.565487, 5.686283
0.922000, 0.596903, 5.686283
0.922000, 0.628319, 5.717699
0.922000, 0.659734, 5.749115
0.922000, 0.973894, 6.283185
0.922000, 1.005310, 6.283185
0.922000, 1.916372, 3.801327
0.922000, 3.141593, 6.283185
0.922000, 3.801327, 1.916372
0.922000, 5.592035, 0.502655
0.922000, 5.623451, 0.534071
0.922000, 5.654867, 0.565487
0.922000, 5.686283, 0.565487
0.922000, 5.686283, 0.596903
0.922000, 5.717699, 0.628319
0.922000, 5.749115, 0.659734
0.922000, 6.283185, 0.973894
0.922000, 6.283185, 1.005310
0.922000, 6.283185, 3.141593
0.923000, 0.471239, 5.560619
0.923000, 0.502655, 5.592035
0.923000, 0.534071, 5.623451
0.923000, 0.565487, 5.654867
0.923000, 0.565487, 5.686283
0.923000, 0.596903, 5.686283
0.923000, 0.628319, 5.717699
0.923000, 0.659734, 5.749115
0.923000, 0.691150, 5.780530
0.923000, 0.973894, 6.283185
0.923000, 1.005310, 6.283185
0.923000, 1.916372, 3.801327
0.923000, 3.141593, 6.283185
0.923000, 3.801327, 1.916372
0.923000, 5.560619, 0.471239
0.923000, 5.592035, 0.502655
0.923000, 5.623451, 0.534071
0.923000, 5.654867, 0.565487
0.923000, 5.686283, 0.565487
0.923000, 5.686283, 0.596903
0.923000, 5.717699, 0.628319
0.923000, 5.749115, 0.659734
0.923000, 5.780530, 0.691150
0.923000, 6.283185, 0.973894
0.923000, 6.283185, 1.005310
0.923000, 6.283185, 3.141593
0.924000, 0.471239, 5.560619
0.924000, 0.502655, 5.592035
0.924000, 0.534071, 5.623451
0.924000, 0.565487, 5.654867
0.924000, 0.565487, 5.686283
0.924000, 0.596903, 5.686283
0.924000, 0.628319, 5.717699
0.924000, 0.659734, 5.749115
0.924000, 0.691150, 5.780530
0.924000, 0.973894, 6.283185
0.924000, 1.005310, 6.283185
0.924000, 1.916372, 3.801327
0.924000, 3.141593, 6.283185
0.924000, 3.801327, 1.916372
0.924000, 5.560619, 0.471239
0.924000, 5.592035, 0.502655
0.924000, 5.623451, 0.534071
0.924000, 5.654867, 0.565487
0.924000, 5.686283, 0.565487
0.924000, 5.686283, 0.596903
0.924000, 5.717699, 0.628319
0.924000, 5.749115, 0.659734
0.924000, 5.780530, 0.691150
0.924000, 6.283185, 0.973894
0.924000, 6.283185, 1.005310
0.924000, 6.283185, 3.141593
0.925000, 0.471239, 5.560619
0.925000, 0.502655, 5.592035
0.925000, 0.534071, 5.623451
0.925000, 0.565487, 1.193805
0.925000, 0.596903, 5.654867
0.925000, 0.596903, 5.686283
0.925000, 0.628319, 5.717699
0.925000, 0.659734, 5.749115
0.925000, 0.691150, 5.780530
0.925000, 0.973894, 6.283185
0.925000, 1.005310, 6.283185
0.925000, 1.193805, 0.565487
0.925000, 1.916372, 3.801327
0.925000, 3.141593, 6.283185
0.925000, 3.801327, 1.916372
0.925000, 5.560619, 0.471239
0.925000, 5.592035, 0.502655
0.925000, 5.623451, 0.534071
0.925000, 5.654867, 0.596903
0.925000, 5.686283, 0.596903
0.925000, 5.717699, 0.628319
0.925000, 5.749115, 0.659734
0.925000, 5.780530, 0.691150
0.925000, 6.283185, 0.973894
0.925000, 6.283185, 1.005310
0.925000, 6.283185, 3.141593
0.926000, 0.471239, 5.560619
0.926000, 0.502655, 5.592035
0.926000, 0.534071, 1.193805
0.926000, 0.534071, 5.623451
0.926000, 0.596903, 5.654867
0.926000, 0.596903, 5.686283
0.926000, 0.628319, 5.717699
0.926000, 0.659734, 5.749115
0.926000, 0.691150, 5.780530
0.926000, 0.973894, 6.283185
0.926000, 1.005310, 6.283185
0.926000, 1.193805, 0.534071
0.926000, 1.916372, 3.801327
0.926000, 3.141593, 6.283185
0.926000, 3.801327, 1.916372
0.926000, 5.560619, 0.471239
0.926000, 5.592035, 0.502655
0.926000, 5.623451, 0.534071
0.926000, 5.654867, 0.596903
0.926000, 5.686283, 0.596903
0.926000, 5.717699, 0.628319
0.926000, 5.749115, 0.659734
0.926000, 5.780530, 0.691150
0.926000, 6.283185, 0.973894
0.926000, 6.283185, 1.005310
0.926000, 6.283185, 3.141593
0.927000, 0.471239, 5.560619
0.927000, 0.502655, 5.592035
0.927000, 0.534071, 1.193805
0.927000, 0.565487, 5.654867
0.927000, 0.596903, 5.654867
0.927000, 0.596903, 5.686283
0.927000, 0.628319, 5.717699
0.927000, 0.659734, 5.749115
0.927000, 0.691150, 5.780530
0.927000, 0.973894, 6.283185
0.927000, 1.005310, 6.283185
0.927000, 1.193805, 0.534071
0.927000, 1.916372, 3.801327
0.927000, 2.481858, 4.398230
0.927000, 3.141593, 6.283185
0.927000, 3.801327, 1.916372
0.927000, 4.398230, 2.481858
0.927000, 5.560619, 0.471239
0.927000, 5.592035, 0.502655
0.927000, 5.654867, 0.565487
0.927000, 5.654867, 0.596903
0.927000, 5.686283, 0.596903
0.927000, 5.717699, 0.628319
0.927000, 5.749115, 0.659734
0.927000, 5.780530, 0.691150
0.927000, 6.283185, 0.973894
0.927000, 6.283185, 1.005310
0.927000, 6.283185, 3.141593
0.928000, 0.471239, 5.560619
0.928000, 0.502655, 1.193805
0.928000, 0.502655, 5.592035
0.928000, 0.534071, 1.193805
0.928000, 0.565487, 5.654867
0.928000, 0.596903, 5.654867
0.928000, 0.596903, 5.686283
0.928000, 0.628319, 5.717699
0.928000, 0.659734, 5.749115
0.928000, 0.691150, 5.780530
0.928000, 0.973894, 6.283185
0.928000, 1.005310, 6.283185
0.928000, 1.193805, 0.502655
0.928000, 1.193805, 0.534071
0.928000, 1.916372, 3.801327
0.928000, 2.481858, 4.398230
0.928000, 3.141593, 6.283185
0.928000, 3.801327, 1.916372
0.928000, 4.398230, 2.481858
0.928000, 5.560619, 0.471239
0.928000, 5.592035, 0.502655
0.928000, 5.654867, 0.565487
0.928000, 5.654867, 0.596903
0.928000, 5.686283, 0.596903
0.928000, 5.717699, 0.628319
0.928000, 5.749115, 0.659734
0.928000, 5.780530, 0.691150
0.928000, 6.283185, 0.973894
0.928000, 6.283185, 1.005310
0.928000, 6.283185, 3.141593
0.929000, 0.471239, 5.560619
0.929000, 0.502655, 1.193805
0.929000, 0.502655, 5.592035
0.929000, 0.565487, 5.654867
0.929000, 0.596903, 5.654867
0.929000, 0.596903, 5.686283
0.929000, 0.628319, 5.717699
0.929000, 0.659734, 5.749115
0.929000, 0.691150, 5.780530
0.929000, 0.973894, 6.283185
0.929000, 1.005310, 6.283185
0.929000, 1.193805, 0.502655
0.929000, 1.916372, 3.801327
0.929000, 2.481858, 4.398230
0.929000, 3.141593, 6.283185
0.929000, 3.801327, 1.916372
0.929000, 4.398230, 2.481858
0.929000, 5.560619, 0.471239
0.929000, 5.592035, 0.502655
0.929000, 5.654867, 0.565487
0.929000, 5.654867, 0.596903
0.929000, 5.686283, 0.596903
0.929000, 5.717699, 0.628319
0.929000, 5.749115, 0.659734
0.929000, 5.780530, 0.691150
0.929000, 6.283185, 0.973894
0.929000, 6.283185, 1.005310
0.929000, 6.283185, 3.141593
0.930000, 0.471239, 5.560619
0.930000, 0.502655, 1.193805
0.930000, 0.502655, 5.592035
0.930000, 0.565487, 5.654867
0.930000, 0.596903, 5.654867
0.930000, 0.596903, 5.686283
0.930000, 0.628319, 5.717699
0.930000, 0.659734, 5.749115
0.930000, 0.691150, 5.780530
0.930000, 0.973894, 6.283185
0.930000, 1.005310, 6.283185
0.930000, 1.193805, 0.502655
0.930000, 1.916372, 3.801327
0.930000, 2.481858, 4.398230
0.930000, 3.141593, 6.283185
0.930000, 3.801327, 1.916372
0.930000, 4.398230, 2.481858
0.930000, 5.560619, 0.471239
0.930000, 5.592035, 0.502655
0.930000, 5.654867, 0.565487
0.930000, 5.654867, 0.596903
0.930000, 5.686283, 0.596903
0.930000, 5.717699, 0.628319
0.930000, 5.749115, 0.659734
0.930000, 5.780530, 0.691150
0.930000, 6.283185, 0.973894
0.930000, 6.283185, 1.005310
0.930000, 6.283185, 3.141593
0.931000, 0.471239, 5.560619
0.931000, 0.502655, 1.193805
0.931000, 0.534071, 5.623451
0.931000, 0.565487, 5.654867
0.931000, 0.596903, 5.654867
0.931000, 0.596903, 5.686283
0.931000, 0.628319, 5.717699
0.931000, 0.659734, 5.749115
0.931000, 0.691150, 5.780530
0.931000, 0.973894, 6.283185
0.931000, 1.005310, 6.283185
0.931000, 1.193805, 0.502655
0.931000, 1.916372, 3.801327
0.931000, 2.481858, 4.398230
0.931000, 3.141593, 6.283185
0.931000, 3.801327, 1.916372
0.931000, 4.398230, 2.481858
0.931000, 5.560619, 0.471239
0.931000, 5.623451, 0.534071
0.931000, 5.654867, 0.565487
0.931000, 5.654867, 0.596903
0.931000, 5.686283, 0.596903
0.931000, 5.717699, 0.628319
0.931000, 5.749115, 0.659734
0.931000, 5.780530, 0.691150
0.931000, 6.283185, 0.973894
0.931000, 6.283185, 1.005310
0.931000, 6.283185, 3.141593
0.932000, 0.534071, 5.623451
0.932000, 0.565487, 5.654867
0.932000, 0.596903, 5.654867
0.932000, 0.596903, 5.686283
0.932000, 0.628319, 5.717699
0.932000, 0.659734, 5.749115
0.932000, 0.973894, 6.283185
0.932000, 1.005310, 6.283185
0.932000, 1.916372, 3.801327
0.932000, 2.481858, 4.398230
0.932000, 3.141593, 6.283185
0.932000, 3.801327, 1.916372
0.932000, 4.398230, 2.481858
0.932000, 5.623451, 0.534071
0.932000, 5.654867, 0.565487
0.932000, 5.654867, 0.596903
0.932000, 5.686283, 0.596903
0.932000, 5.717699, 0.628319
0.932000, 5.749115, 0.659734
0.932000, 6.283185, 0.973894
0.932000, 6.283185, 1.005310
0.932000, 6.283185, 3.141593
0.933000, 0.534071, 5.623451
0.933000, 0.565487, 5.654867
0.933000, 0.596903, 5.654867
0.933000, 0.596903, 5.686283
0.933000, 0.628319, 5.717699
0.933000, 0.659734, 5.749115
0.933000, 0.973894, 6.283185
0.933000, 1.005310, 6.283185
0.933000, 1.916372, 3.801327
0.933000, 2.481858, 4.398230
0.933000, 3.141593, 6.283185
0.933000, 3.801327, 1.916372
0.933000, 4.398230, 2.481858
0.933000, 5.623451, 0.534071
0.933000, 5.654867, 0.565487
0.933000, 5.654867, 0.596903
0.933000, 5.686283, 0.596903
0.933000, 5.717699, 0.628319
0.933000, 5.749115, 0.659734
0.933000, 6.283185, 0.973894
0.933000, 6.283185, 1.005310
0.933000, 6.283185, 3.141593
0.934000, 0.534071, 5.623451
0.934000, 0.565487, 5.623451
0.934000, 0.565487, 5.654867
0.934000, 0.596903, 5.654867
0.934000, 0.596903, 5.686283
0.934000, 0.628319, 5.686283
0.934000, 0.628319, 5.717699
0.934000, 0.659734, 5.749115
0.934000, 1.916372, 3.801327
0.934000, 2.481858, 4.398230
0.934000, 3.141593, 6.283185
0.934000, 3.801327, 1.916372
0.934000, 4.398230, 2.481858
0.934000, 5.277876, 6.283185
0.934000, 5.623451, 0.534071
0.934000, 5.623451, 0.565487
0.934000, 5.654867, 0.565487
0.934000, 5.654867, 0.596903
0.934000, 5.686283, 0.596903
0.934000, 5.686283, 0.628319
0.934000, 5.717699, 0.628319
0.934000, 5.749115, 0.659734
0.934000, 6.283185, 3.141593
0.934000, 6.283185, 5.277876
0.935000, 0.534071, 5.623451
0.935000, 0.565487, 5.623451
0.935000, 0.565487, 5.654867
0.935000, 0.596903, 5.654867
0.935000, 0.596903, 5.686283
0.935000, 0.628319, 5.686283
0.935000, 0.628319, 5.717699
0.935000, 0.659734, 5.749115
0.935000, 1.916372, 3.801327
0.935000, 2.481858, 4.398230
0.935000, 3.141593, 6.283185
0.935000, 3.801327, 1.916372
0.935000, 4.398230, 2.481858
0.935000, 5.277876, 6.283185
0.935000, 5.623451, 0.534071
0.935000, 5.623451, 0.565487
0.935000, 5.654867, 0.565487
0.935000, 5.654867, 0.596903
0.935000, 5.686283, 0.596903
0.935000, 5.686283, 0.628319
0.935000, 5.717699, 0.628319
0.935000, 5.749115, 0.659734
0.935000, 6.283185, 3.141593
0.935000, 6.283185, 5.277876
0.936000, 0.534071, 5.623451
0.936000, 0.565487, 5.623451
0.936000, 0.565487, 5.654867
0.936000, 0.596903, 5.654867
0.936000, 0.596903, 5.686283
0.936000, 0.628319, 5.686283
0.936000, 0.628319, 5.717699
0.936000, 0.659734, 5.749115
0.936000, 2.481858, 4.366814
0.936000, 2.481858, 4.398230
0.936000, 3.141593, 6.283185
0.936000, 4.366814, 2.481858
0.936000, 4.398230, 2.481858
0.936000, 5.277876, 6.283185
0.936000, 5.623451, 0.534071
0.936000, 5.623451, 0.565487
0.936000, 5.654867, 0.565487
0.936000, 5.654867, 0.596903
0.936000, 5.686283, 0.596903
0.936000, 5.686283, 0.628319
0.936000, 5.717699, 0.628319
0.936000, 5.749115, 0.659734
0.936000, 6.283185, 3.141593
0.936000, 6.283185, 5.277876
0.937000, 0.502655, 5.592035
0.937000, 0.534071, 5.623451
0.937000, 0.565487, 5.623451
0.937000, 0.565487, 5.654867
0.937000, 0.596903, 5.654867
0.937000, 0.596903, 5.686283
0.937000, 0.628319, 5.686283
0.937000, 0.628319, 5.717699
0.937000, 0.659734, 5.749115
0.937000, 2.481858, 4.366814
0.937000, 2.481858, 4.398230
0.937000, 3.141593, 6.283185
0.937000, 4.366814, 2.481858
0.937000, 4.398230, 2.481858
0.937000, 5.277876, 6.283185
0.937000, 5.592035, 0.502655
0.937000, 5.623451, 0.534071
0.937000, 5.623451, 0.565487
0.937000, 5.654867, 0.565487
0.937000, 5.654867, 0.596903
0.937000, 5.686283, 0.596903
0.937000, 5.686283, 0.628319
0.937000, 5.717699, 0.628319
0.937000, 5.749115, 0.659734
0.937000, 6.283185, 3.141593
0.937000, 6.283185, 5.277876
0.938000, 0.502655, 5.592035
0.938000, 0.534071, 5.623451
0.938000, 0.565487, 5.623451
0.938000, 0.565487, 5.654867
0.938000, 0.596903, 5.654867
0.938000, 0.596903, 5.686283
0.938000, 0.628319, 5.686283
0.938000, 0.628319, 5.717699
0.938000, 0.659734, 5.749115
0.938000, 2.481858, 4.366814
0.938000, 2.481858, 4.398230
0.938000, 3.141593, 6.283185
0.938000, 4.366814, 2.481858
0.938000, 4.398230, 2.481858
0.938000, 5.277876, 6.283185
0.938000, 5.592035, 0.502655
0.938000, 5.623451, 0.534071
0.938000, 5.623451, 0.565487
0.938000, 5.654867, 0.565487
0.938000, 5.654867, 0.596903
0.938000, 5.686283, 0.596903
0.938000, 5.686283, 0.628319
0.938000, 5.717699, 0.628319
0.938000, 5.749115, 0.659734
0.938000, 6.283185, 3.141593
0.938000, 6.283185, 5.277876
0.939000, 0.534071, 5.623451
0.939000, 0.565487, 5.623451
0.939000, 0.565487, 5.654867
0.939000, 0.596903, 5.654867
0.939000, 0.596903, 5.686283
0.939000, 0.628319, 5.686283
0.939000, 0.628319, 5.717699
0.939000, 2.481858, 4.366814
0.939000, 2.481858, 4.398230
0.939000, 3.141593, 6.283185
0.939000, 4.366814, 2.481858
0.939000, 4.398230, 2.481858
0.939000, 5.277876, 6.283185
0.939000, 5.623451, 0.534071
0.939000, 5.623451, 0.565487
0.939000, 5.654867, 0.565487
0.939000, 5.654867, 0.596903
0.939000, 5.686283, 0.596903
0.939000, 5.686283, 0.628319
0.939000, 5.717699, 0.628319
0.939000, 6.283185, 3.141593
0.939000, 6.283185, 5.277876
0.940000, 0.534071, 5.623451
0.940000, 0.565487, 5.623451
0.940000, 0.565487, 5.654867
0.940000, 0.596903, 5.654867
0.940000, 0.596903, 5.686283
0.940000, 0.628319, 5.686283
0.940000, 0.628319, 5.717699
0.940000, 2.481858, 4.366814
0.940000, 2.481858, 4.398230
0.940000, 3.141593, 6.283185
0.940000, 4.366814, 2.481858
0.940000, 4.398230, 2.481858
0.940000, 5.277876, 6.283185
0.940000, 5.623451, 0.534071
0.940000, 5.623451, 0.565487
0.940000, 5.654867, 0.565487
