phi_12, phi_13
2.280796, 4.621283
2.280796, 4.624424
2.283938, 3.939557
2.283938, 4.624424
2.283938, 4.627566
2.287079, 3.939557
2.287079, 4.627566
2.287079, 4.630708
2.287079, 4.633849
2.290221, 3.936416
2.290221, 4.633849
2.290221, 4.636991
2.290221, 4.640132
2.293363, 3.933274
2.293363, 4.640132
2.293363, 4.643274
2.296504, 3.933274
2.296504, 4.643274
2.296504, 4.646416
2.296504, 4.649557
2.299646, 3.930132
2.299646, 4.649557
2.299646, 4.652699
2.299646, 4.655840
2.302787, 3.926991
2.302787, 4.655840
2.302787, 4.658982
2.305929, 3.926991
2.305929, 4.658982
2.305929, 4.662123
2.305929, 4.665265
2.309071, 3.923849
2.309071, 4.665265
2.309071, 4.668407
2.309071, 4.671548
2.312212, 3.920708
2.312212, 4.671548
2.312212, 4.674690
2.312212, 4.677831
2.315354, 3.917566
2.315354, 4.677831
2.315354, 4.680973
2.318495, 3.917566
2.318495, 4.680973
2.318495, 4.684115
2.318495, 4.687256
2.321637, 3.914424
2.321637, 4.687256
2.321637, 4.690398
2.321637, 4.693539
2.324779, 3.911283
2.324779, 4.693539
2.324779, 4.696681
2.327920, 3.911283
2.327920, 4.696681
2.327920, 4.699823
2.327920, 4.702964
2.331062, 3.908141
2.331062, 4.702964
2.331062, 4.706106
2.331062, 4.709247
2.334203, 3.905000
2.334203, 4.709247
2.334203, 4.712389
2.337345, 3.905000
2.337345, 4.712389
2.337345, 4.715531
2.337345, 4.718672
2.340487, 3.901858
2.340487, 4.718672
2.340487, 4.721814
2.340487, 4.724955
2.343628, 3.898716
2.343628, 4.724955
2.343628, 4.728097
2.346770, 3.898716
2.346770, 4.728097
2.346770, 4.731239
2.346770, 4.734380
2.349911, 3.895575
2.349911, 4.734380
2.349911, 4.737522
2.349911, 4.740663
2.353053, 3.892433
2.353053, 4.740663
2.353053, 4.743805
2.356194, 3.892433
2.356194, 4.743805
2.356194, 4.746946
2.356194, 4.750088
2.359336, 3.889292
2.359336, 4.750088
2.359336, 4.753230
2.359336, 4.756371
2.362478, 3.886150
2.362478, 4.756371
2.362478, 4.759513
2.365619, 3.886150
2.365619, 4.759513
2.365619, 4.762654
2.365619, 4.765796
2.368761, 3.883009
2.368761, 4.765796
2.368761, 4.768938
2.368761, 4.772079
2.371902, 3.879867
2.371902, 4.772079
2.371902, 4.775221
2.375044, 3.879867
2.375044, 4.775221
2.375044, 4.778362
2.375044, 4.781504
2.378186, 3.876725
2.378186, 4.781504
2.378186, 4.784646
2.378186, 4.787787
2.381327, 3.873584
2.381327, 4.787787
2.381327, 4.790929
2.381327, 4.794070
2.384469, 3.870442
2.384469, 4.794070
2.384469, 4.797212
2.387610, 3.870442
2.387610, 4.797212
2.387610, 4.800354
2.387610, 4.803495
2.390752, 3.867301
2.390752, 4.803495
2.390752, 4.806637
2.390752, 4.809778
2.393894, 3.864159
2.393894, 4.809778
2.393894, 4.812920
2.397035, 3.864159
2.397035, 4.812920
2.397035, 4.816062
2.397035, 4.819203
2.400177, 3.861017
2.400177, 4.819203
2.400177, 4.822345
2.400177, 4.825486
2.403318, 3.857876
2.403318, 4.825486
2.403318, 4.828628
2.406460, 3.857876
2.406460, 4.828628
2.406460, 4.831770
2.406460, 4.834911
2.409602, 3.854734
2.409602, 4.834911
2.409602, 4.838053
2.409602, 4.841194
2.412743, 3.851593
2.412743, 4.841194
2.412743, 4.844336
2.415885, 3.851593
2.415885, 4.844336
2.415885, 4.847477
2.415885, 4.850619
2.419026, 3.848451
2.419026, 4.850619
2.419026, 4.853761
2.419026, 4.856902
2.422168, 3.845309
2.422168, 4.856902
2.422168, 4.860044
2.425310, 3.845309
2.425310, 4.860044
2.425310, 4.863185
2.425310, 4.866327
2.428451, 3.842168
2.428451, 4.866327
2.428451, 4.869469
2.428451, 4.872610
2.431593, 3.839026
2.431593, 4.872610
2.431593, 4.875752
2.431593, 4.878893
2.434734, 3.835885
2.434734, 4.878893
2.434734, 4.882035
2.437876, 3.835885
2.437876, 4.882035
2.437876, 4.885177
2.437876, 4.888318
2.441017, 3.832743
2.441017, 4.888318
2.441017, 4.891460
2.441017, 4.894601
2.444159, 3.829601
2.444159, 4.894601
2.444159, 4.897743
2.447301, 3.829601
2.447301, 4.897743
2.447301, 4.900885
2.447301, 4.904026
2.450442, 3.826460
2.450442, 4.904026
2.450442, 4.907168
2.450442, 4.910309
2.453584, 3.823318
2.453584, 4.910309
2.453584, 4.913451
2.456725, 3.823318
2.456725, 4.913451
2.456725, 4.916593
2.456725, 4.919734
2.459867, 3.820177
2.459867, 4.919734
2.459867, 4.922876
2.459867, 4.926017
2.463009, 3.817035
2.463009, 4.926017
2.463009, 4.929159
2.463009, 4.932300
2.466150, 3.813893
2.466150, 4.932300
2.466150, 4.935442
2.469292, 3.813893
2.469292, 4.935442
2.469292, 4.938584
2.469292, 4.941725
2.472433, 3.810752
2.472433, 4.941725
2.472433, 4.944867
2.472433, 4.948008
2.475575, 3.807610
2.475575, 4.948008
2.475575, 4.951150
2.478717, 3.807610
2.478717, 4.951150
2.478717, 4.954292
2.478717, 4.957433
2.481858, 3.804469
2.481858, 4.957433
2.481858, 4.960575
2.481858, 4.963716
2.485000, 3.801327
2.485000, 4.963716
2.485000, 4.966858
2.485000, 4.970000
2.488141, 3.798186
2.488141, 4.970000
2.488141, 4.973141
2.491283, 3.798186
2.491283, 4.973141
2.491283, 4.976283
2.491283, 4.979424
2.494425, 3.795044
2.494425, 4.979424
2.494425, 4.982566
2.494425, 4.985708
2.497566, 3.791902
2.497566, 4.985708
2.497566, 4.988849
2.500708, 3.791902
2.500708, 4.988849
2.500708, 4.991991
2.500708, 4.995132
2.503849, 3.788761
2.503849, 4.995132
2.503849, 4.998274
2.503849, 5.001416
2.506991, 3.785619
2.506991, 5.001416
2.506991, 5.004557
2.506991, 5.007699
2.510133, 3.782478
2.510133, 5.007699
2.510133, 5.010840
2.513274, 3.782478
2.513274, 5.010840
2.513274, 5.013982
2.513274, 5.017123
2.516416, 3.779336
2.516416, 5.017123
2.516416, 5.020265
2.516416, 5.023407
2.519557, 3.776194
2.519557, 5.023407
2.519557, 5.026548
2.519557, 5.029690
2.522699, 3.773053
2.522699, 5.029690
2.522699, 5.032831
2.525840, 3.773053
2.525840, 5.032831
2.525840, 5.035973
2.525840, 5.039115
2.528982, 3.769911
2.528982, 5.039115
2.528982, 5.042256
2.528982, 5.045398
2.532124, 3.766770
2.532124, 5.045398
2.532124, 5.048539
2.532124, 5.051681
2.535265, 3.763628
2.535265, 5.051681
2.535265, 5.054823
2.538407, 3.763628
2.538407, 5.054823
2.538407, 5.057964
2.538407, 5.061106
2.541548, 3.760486
2.541548, 5.061106
2.541548, 5.064247
2.541548, 5.067389
2.544690, 3.757345
2.544690, 5.067389
2.544690, 5.070531
2.544690, 5.073672
2.547832, 3.754203
2.547832, 5.073672
2.547832, 5.076814
2.550973, 3.754203
2.550973, 5.076814
2.550973, 5.079955
2.550973, 5.083097
2.554115, 3.751062
2.554115, 5.083097
2.554115, 5.086239
2.554115, 5.089380
2.557256, 3.747920
2.557256, 5.089380
2.557256, 5.092522
2.557256, 5.095663
2.560398, 3.744778
2.560398, 5.095663
2.560398, 5.098805
2.563540, 3.744778
2.563540, 5.098805
2.563540, 5.101946
2.563540, 5.105088
2.566681, 3.741637
2.566681, 5.105088
2.566681, 5.108230
2.566681, 5.111371
2.569823, 3.738495
2.569823, 5.111371
2.569823, 5.114513
2.569823, 5.117654
2.572964, 3.735354
2.572964, 5.117654
2.572964, 5.120796
2.572964, 5.123938
2.576106, 3.732212
2.576106, 5.123938
2.576106, 5.127079
2.579248, 3.732212
2.579248, 5.127079
2.579248, 5.130221
2.579248, 5.133362
2.582389, 3.729070
2.582389, 5.133362
2.582389, 5.136504
2.582389, 5.139646
2.585531, 3.725929
2.585531, 5.139646
2.585531, 5.142787
2.585531, 5.145929
2.588672, 3.722787
2.588672, 5.145929
2.588672, 5.149070
2.588672, 5.152212
2.591814, 3.719646
2.591814, 5.152212
2.591814, 5.155354
2.594956, 3.719646
2.594956, 5.155354
2.594956, 5.158495
2.594956, 5.161637
2.598097, 3.716504
2.598097, 5.161637
2.598097, 5.164778
2.598097, 5.167920
2.601239, 3.713363
2.601239, 5.167920
2.601239, 5.171062
2.601239, 5.174203
2.604380, 3.710221
2.604380, 5.174203
2.604380, 5.177345
2.604380, 5.180486
2.607522, 3.707079
2.607522, 5.180486
2.607522, 5.183628
2.610663, 3.707079
2.610663, 5.183628
2.610663, 5.186769
2.610663, 5.189911
2.613805, 3.703938
2.613805, 5.189911
2.613805, 5.193053
2.613805, 5.196194
2.616947, 3.700796
2.616947, 5.196194
2.616947, 5.199336
2.616947, 5.202477
2.620088, 3.697655
2.620088, 5.202477
2.620088, 5.205619
2.620088, 5.208761
2.623230, 3.694513
2.623230, 5.208761
2.623230, 5.211902
2.626371, 3.694513
2.626371, 5.211902
2.626371, 5.215044
2.626371, 5.218185
2.629513, 3.691371
2.629513, 5.218185
2.629513, 5.221327
2.629513, 5.224469
2.632655, 3.688230
2.632655, 5.224469
2.632655, 5.227610
2.632655, 5.230752
2.635796, 3.685088
2.635796, 5.230752
2.635796, 5.233893
2.635796, 5.237035
2.638938, 3.681947
2.638938, 5.237035
2.638938, 5.240177
2.638938, 5.243318
2.642079, 3.678805
2.642079, 5.243318
2.642079, 5.246460
2.645221, 3.678805
2.645221, 5.246460
2.645221, 5.249601
2.645221, 5.252743
2.648363, 3.675663
2.648363, 5.252743
2.648363, 5.255885
2.648363, 5.259026
2.651504, 3.672522
2.651504, 5.259026
2.651504, 5.262168
2.651504, 5.265309
2.654646, 3.669380
2.654646, 5.265309
2.654646, 5.268451
2.654646, 5.271592
2.657787, 3.666239
2.657787, 5.271592
2.657787, 5.274734
2.657787, 5.277876
2.660929, 3.663097
2.660929, 5.277876
2.660929, 5.281017
2.660929, 5.284159
2.664071, 3.659955
2.664071, 5.284159
2.664071, 5.287300
2.667212, 3.659955
2.667212, 5.287300
2.667212, 5.290442
2.667212, 5.293584
2.670354, 3.656814
2.670354, 5.293584
2.670354, 5.296725
2.670354, 5.299867
2.673495, 3.653672
2.673495, 5.299867
2.673495, 5.303008
2.673495, 5.306150
2.676637, 3.650531
2.676637, 5.306150
2.676637, 5.309292
2.676637, 5.312433
2.679779, 3.647389
2.679779, 5.312433
2.679779, 5.315575
2.679779, 5.318716
2.682920, 3.644247
2.682920, 5.318716
2.682920, 5.321858
2.682920, 5.325000
2.686062, 3.641106
2.686062, 5.325000
2.686062, 5.328141
2.686062, 5.331283
2.689203, 3.637964
2.689203, 5.331283
2.689203, 5.334424
2.692345, 3.637964
2.692345, 5.334424
2.692345, 5.337566
2.692345, 5.340708
2.695486, 3.634823
2.695486, 5.340708
2.695486, 5.343849
2.695486, 5.346991
2.698628, 3.631681
2.698628, 5.346991
2.698628, 5.350132
2.698628, 5.353274
2.701770, 3.628540
2.701770, 5.353274
2.701770, 5.356415
2.701770, 5.359557
2.704911, 3.625398
2.704911, 5.359557
2.704911, 5.362699
2.704911, 5.365840
2.708053, 3.622256
2.708053, 5.365840
2.708053, 5.368982
2.708053, 5.372123
2.711194, 3.619115
2.711194, 5.372123
2.711194, 5.375265
2.711194, 5.378407
2.714336, 3.615973
2.714336, 5.378407
2.714336, 5.381548
2.714336, 5.384690
2.717478, 3.612832
2.717478, 5.384690
2.717478, 5.387831
2.717478, 5.390973
2.720619, 3.609690
2.720619, 5.390973
2.720619, 5.394115
2.723761, 3.609690
2.723761, 5.394115
2.723761, 5.397256
2.723761, 5.400398
2.726902, 3.606548
2.726902, 5.400398
2.726902, 5.403539
2.726902, 5.406681
2.730044, 3.603407
2.730044, 5.406681
2.730044, 5.409823
2.730044, 5.412964
2.733186, 3.600265
2.733186, 5.412964
2.733186, 5.416106
2.733186, 5.419247
2.736327, 3.597124
2.736327, 5.419247
2.736327, 5.422389
2.736327, 5.425531
2.739469, 3.593982
2.739469, 5.425531
2.739469, 5.428672
2.739469, 5.431814
2.742610, 3.590840
2.742610, 5.431814
2.742610, 5.434955
2.742610, 5.438097
2.745752, 3.587699
2.745752, 5.438097
2.745752, 5.441238
2.745752, 5.444380
2.748894, 3.584557
2.748894, 5.444380
2.748894, 5.447522
2.748894, 5.450663
2.752035, 3.581416
2.752035, 5.450663
2.752035, 5.453805
2.752035, 5.456946
2.755177, 3.578274
2.755177, 5.456946
2.755177, 5.460088
2.755177, 5.463230
2.758318, 3.575132
2.758318, 5.463230
2.758318, 5.466371
2.758318, 5.469513
2.761460, 3.571991
2.761460, 5.469513
2.761460, 5.472654
2.761460, 5.475796
2.764602, 3.568849
2.764602, 5.475796
2.764602, 5.478938
2.764602, 5.482079
2.767743, 3.565708
2.767743, 5.482079
2.767743, 5.485221
2.767743, 5.488362
2.770885, 3.562566
2.770885, 5.488362
2.770885, 5.491504
2.770885, 5.494646
2.774026, 3.559424
2.774026, 5.494646
2.774026, 5.497787
2.774026, 5.500929
2.777168, 3.556283
2.777168, 5.500929
2.777168, 5.504070
2.777168, 5.507212
2.780309, 3.553141
2.780309, 5.507212
2.780309, 5.510354
2.780309, 5.513495
2.783451, 3.550000
2.783451, 5.513495
2.783451, 5.516637
2.786593, 3.550000
2.786593, 5.516637
2.786593, 5.519778
2.786593, 5.522920
2.789734, 3.546858
2.789734, 5.522920
2.789734, 5.526061
2.789734, 5.529203
2.792876, 3.543717
2.792876, 5.529203
2.792876, 5.532345
2.792876, 5.535486
2.796017, 3.540575
2.796017, 5.535486
2.796017, 5.538628
2.796017, 5.541769
2.799159, 3.537433
2.799159, 5.541769
2.799159, 5.544911
2.799159, 5.548053
2.802301, 3.534292
2.802301, 5.548053
2.802301, 5.551194
2.802301, 5.554336
2.805442, 3.531150
2.805442, 5.554336
2.805442, 5.557477
2.805442, 5.560619
2.808584, 3.528009
2.808584, 5.560619
2.808584, 5.563761
2.808584, 5.566902
2.811725, 3.524867
2.811725, 5.566902
2.811725, 5.570044
2.811725, 5.573185
2.814867, 3.518584
2.814867, 3.521725
2.814867, 5.573185
2.814867, 5.576327
2.814867, 5.579469
2.814867, 5.582610
2.818009, 3.515442
2.818009, 5.582610
2.818009, 5.585752
2.818009, 5.588893
2.821150, 3.512301
2.821150, 5.588893
2.821150, 5.592035
2.821150, 5.595177
2.824292, 3.509159
2.824292, 5.595177
2.824292, 5.598318
2.824292, 5.601460
2.827433, 3.506017
2.827433, 5.601460
2.827433, 5.604601
2.827433, 5.607743
2.830575, 3.502876
2.830575, 5.607743
2.830575, 5.610884
2.830575, 5.614026
2.833717, 3.499734
2.833717, 5.614026
2.833717, 5.617168
2.833717, 5.620309
2.836858, 3.496593
2.836858, 5.620309
2.836858, 5.623451
2.836858, 5.626592
2.840000, 3.493451
2.840000, 5.626592
2.840000, 5.629734
2.840000, 5.632876
2.843141, 3.490309
2.843141, 5.632876
2.843141, 5.636017
2.843141, 5.639159
2.846283, 3.487168
2.846283, 5.639159
2.846283, 5.642300
2.846283, 5.645442
2.849425, 3.484026
2.849425, 5.645442
2.849425, 5.648584
2.849425, 5.651725
2.852566, 3.480885
2.852566, 5.651725
2.852566, 5.654867
2.852566, 5.658008
2.855708, 3.477743
2.855708, 5.658008
2.855708, 5.661150
2.855708, 5.664292
2.858849, 3.474601
2.858849, 5.664292
2.858849, 5.667433
2.858849, 5.670575
2.861991, 3.471460
2.861991, 5.670575
2.861991, 5.673716
2.861991, 5.676858
2.865133, 3.468318
2.865133, 5.676858
2.865133, 5.680000
2.865133, 5.683141
2.868274, 3.465177
2.868274, 5.683141
2.868274, 5.686283
2.868274, 5.689424
2.871416, 3.462035
2.871416, 5.689424
2.871416, 5.692566
2.871416, 5.695707
2.874557, 3.455752
2.874557, 3.458894
2.874557, 5.695707
2.874557, 5.698849
2.874557, 5.701991
2.874557, 5.705132
2.877699, 3.452610
2.877699, 5.705132
2.877699, 5.708274
2.877699, 5.711415
2.880840, 3.449469
2.880840, 5.711415
2.880840, 5.714557
2.880840, 5.717699
2.883982, 3.446327
2.883982, 5.717699
2.883982, 5.720840
2.883982, 5.723982
2.887124, 3.443186
2.887124, 5.723982
2.887124, 5.727123
2.887124, 5.730265
2.890265, 3.440044
2.890265, 5.730265
2.890265, 5.733407
2.890265, 5.736548
2.893407, 3.436902
2.893407, 5.736548
2.893407, 5.739690
2.893407, 5.742831
2.896548, 3.433761
2.896548, 5.742831
2.896548, 5.745973
2.896548, 5.749115
2.899690, 3.430619
2.899690, 5.749115
2.899690, 5.752256
2.899690, 5.755398
2.902832, 3.427478
2.902832, 5.755398
2.902832, 5.758539
2.902832, 5.761681
2.905973, 3.421194
2.905973, 3.424336
2.905973, 5.761681
2.905973, 5.764823
2.905973, 5.767964
2.905973, 5.771106
2.909115, 3.418053
2.909115, 5.771106
2.909115, 5.774247
2.909115, 5.777389
2.912256, 3.414911
2.912256, 5.777389
2.912256, 5.780530
2.912256, 5.783672
2.915398, 3.411770
2.915398, 5.783672
2.915398, 5.786814
2.915398, 5.789955
2.918540, 3.408628
2.918540, 5.789955
2.918540, 5.793097
2.918540, 5.796238
2.921681, 3.405486
2.921681, 5.796238
2.921681, 5.799380
2.921681, 5.802522
2.924823, 3.402345
2.924823, 5.802522
2.924823, 5.805663
2.924823, 5.808805
2.927964, 3.399203
2.927964, 5.808805
2.927964, 5.811946
2.927964, 5.815088
2.931106, 3.392920
2.931106, 3.396062
2.931106, 5.815088
2.931106, 5.818230
2.931106, 5.821371
2.931106, 5.824513
2.934248, 3.389778
2.934248, 5.824513
2.934248, 5.827654
2.934248, 5.830796
2.937389, 3.386637
2.937389, 5.830796
2.937389, 5.833938
2.937389, 5.837079
2.940531, 3.383495
2.940531, 5.837079
2.940531, 5.840221
2.940531, 5.843362
2.943672, 3.380354
2.943672, 5.843362
2.943672, 5.846504
2.943672, 5.849646
2.946814, 3.377212
2.946814, 5.849646
2.946814, 5.852787
2.946814, 5.855929
2.949956, 3.374071
2.949956, 5.855929
2.949956, 5.859070
2.949956, 5.862212
2.953097, 3.367787
2.953097, 3.370929
2.953097, 5.862212
2.953097, 5.865353
2.953097, 5.868495
2.953097, 5.871637
2.956239, 3.364646
2.956239, 5.871637
2.956239, 5.874778
2.956239, 5.877920
2.959380, 3.361504
2.959380, 5.877920
2.959380, 5.881061
2.959380, 5.884203
2.962522, 3.358363
2.962522, 5.884203
2.962522, 5.887345
2.962522, 5.890486
2.965663, 3.355221
2.965663, 5.890486
2.965663, 5.893628
2.965663, 5.896769
2.968805, 3.352079
2.968805, 5.896769
2.968805, 5.899911
2.968805, 5.903053
2.971947, 3.345796
2.971947, 3.348938
2.971947, 5.903053
2.971947, 5.906194
2.971947, 5.909336
2.971947, 5.912477
2.975088, 3.342655
2.975088, 5.912477
2.975088, 5.915619
2.975088, 5.918761
2.978230, 3.339513
2.978230, 5.918761
2.978230, 5.921902
2.978230, 5.925044
2.981371, 3.336371
2.981371, 5.925044
2.981371, 5.928185
2.981371, 5.931327
2.984513, 3.333230
2.984513, 5.931327
2.984513, 5.934469
2.984513, 5.937610
2.987655, 3.326947
2.987655, 3.330088
2.987655, 5.937610
2.987655, 5.940752
2.987655, 5.943893
2.987655, 5.947035
2.990796, 3.323805
2.990796, 5.947035
2.990796, 5.950176
2.990796, 5.953318
2.993938, 3.320663
2.993938, 5.953318
2.993938, 5.956460
2.993938, 5.959601
2.997079, 3.317522
2.997079, 5.959601
2.997079, 5.962743
2.997079, 5.965884
3.000221, 3.314380
3.000221, 5.965884
3.000221, 5.969026
3.000221, 5.972168
3.003363, 3.311239
3.003363, 5.972168
3.003363, 5.975309
3.003363, 5.978451
3.006504, 3.304955
3.006504, 3.308097
3.006504, 5.978451
3.006504, 5.981592
3.006504, 5.984734
3.006504, 5.987876
3.009646, 3.301814
3.009646, 5.987876
3.009646, 5.991017
3.009646, 5.994159
3.012787, 3.298672
3.012787, 5.994159
3.012787, 5.997300
3.012787, 6.000442
3.015929, 3.295531
3.015929, 6.000442
3.015929, 6.003584
3.015929, 6.006725
3.019071, 3.289248
3.019071, 3.292389
3.019071, 6.006725
3.019071, 6.009867
3.019071, 6.013008
3.019071, 6.016150
3.022212, 3.286106
3.022212, 6.016150
3.022212, 6.019292
3.022212, 6.022433
3.025354, 3.282964
3.025354, 6.022433
3.025354, 6.025575
3.025354, 6.028716
3.028495, 3.279823
3.028495, 6.028716
3.028495, 6.031858
3.028495, 6.034999
3.031637, 3.276681
3.031637, 6.034999
3.031637, 6.038141
3.031637, 6.041283
3.034779, 3.270398
3.034779, 3.273540
3.034779, 6.041283
3.034779, 6.044424
3.034779, 6.047566
3.034779, 6.050707
3.037920, 3.267256
3.037920, 6.050707
3.037920, 6.053849
3.037920, 6.056991
3.041062, 3.264115
3.041062, 6.056991
3.041062, 6.060132
3.041062, 6.063274
3.044203, 3.260973
3.044203, 6.063274
3.044203, 6.066415
3.044203, 6.069557
3.047345, 3.257832
3.047345, 6.069557
3.047345, 6.072699
3.047345, 6.075840
3.050486, 3.251548
3.050486, 3.254690
3.050486, 6.075840
3.050486, 6.078982
3.050486, 6.082123
3.050486, 6.085265
3.053628, 3.248407
3.053628, 6.085265
3.053628, 6.088407
3.053628, 6.091548
3.056770, 3.245265
3.056770, 6.091548
3.056770, 6.094690
3.056770, 6.097831
3.059911, 3.242124
3.059911, 6.097831
3.059911, 6.100973
3.059911, 6.104115
3.063053, 3.235840
3.063053, 3.238982
3.063053, 6.104115
3.063053, 6.107256
3.063053, 6.110398
3.063053, 6.113539
3.066194, 3.232699
3.066194, 6.113539
3.066194, 6.116681
3.066194, 6.119822
3.069336, 3.229557
3.069336, 6.119822
3.069336, 6.122964
3.069336, 6.126106
3.072478, 3.226416
3.072478, 6.126106
3.072478, 6.129247
3.072478, 6.132389
3.075619, 3.220132
3.075619, 3.223274
3.075619, 6.132389
3.075619, 6.135530
3.075619, 6.138672
3.075619, 6.141814
3.078761, 3.216991
3.078761, 6.141814
3.078761, 6.144955
3.078761, 6.148097
3.081902, 3.213849
3.081902, 6.148097
3.081902, 6.151238
3.081902, 6.154380
3.085044, 3.210708
3.085044, 6.154380
3.085044, 6.157522
3.085044, 6.160663
3.088186, 3.204425
3.088186, 3.207566
3.088186, 6.160663
3.088186, 6.163805
3.088186, 6.166946
3.088186, 6.170088
3.091327, 3.201283
3.091327, 6.170088
3.091327, 6.173230
3.091327, 6.176371
3.094469, 3.198141
3.094469, 6.176371
3.094469, 6.179513
3.094469, 6.182654
3.097610, 3.195000
3.097610, 6.182654
3.097610, 6.185796
3.097610, 6.188938
3.100752, 3.188717
3.100752, 3.191858
3.100752, 6.188938
3.100752, 6.192079
3.100752, 6.195221
3.100752, 6.198362
3.103894, 3.185575
3.103894, 6.198362
3.103894, 6.201504
3.103894, 6.204645
3.107035, 3.182433
3.107035, 6.204645
3.107035, 6.207787
3.107035, 6.210929
3.110177, 3.179292
3.110177, 6.210929
3.110177, 6.214070
3.110177, 6.217212
3.113318, 3.173009
3.113318, 3.176150
3.113318, 6.217212
3.113318, 6.220353
3.113318, 6.223495
3.113318, 6.226637
3.116460, 3.169867
3.116460, 6.226637
3.116460, 6.229778
3.116460, 6.232920
3.119602, 3.166725
3.119602, 6.232920
3.119602, 6.236061
3.119602, 6.239203
3.122743, 3.163584
3.122743, 6.239203
3.122743, 6.242345
3.122743, 6.245486
3.125885, 3.157301
3.125885, 3.160442
3.125885, 6.245486
3.125885, 6.248628
3.125885, 6.251769
3.125885, 6.254911
3.129026, 3.154159
3.129026, 6.254911
3.129026, 6.258053
3.129026, 6.261194
3.132168, 3.151017
3.132168, 6.261194
3.132168, 6.264336
3.132168, 6.267477
3.135309, 3.147876
3.135309, 6.267477
3.135309, 6.270619
3.135309, 6.273761
3.138451, 3.144734
3.138451, 6.273761
3.138451, 6.276902
3.138451, 6.280044
3.138451, 6.283185
3.141593, 0.000000
3.141593, 0.003142
3.141593, 0.006283
3.141593, 3.138451
3.141593, 3.141593
3.141593, 6.283185
3.144734, 0.006283
3.144734, 0.009425
3.144734, 0.012566
3.144734, 3.135309
3.147876, 0.012566
3.147876, 0.015708
3.147876, 0.018850
3.147876, 3.132168
3.151017, 0.018850
3.151017, 0.021991
3.151017, 0.025133
3.151017, 3.129026
3.154159, 0.025133
3.154159, 0.028274
3.154159, 0.031416
3.154159, 0.034558
3.154159, 3.122743
3.154159, 3.125885
3.157301, 0.034558
3.157301, 0.037699
3.157301, 0.040841
3.157301, 3.119602
3.160442, 0.040841
3.160442, 0.043982
3.160442, 0.047124
3.160442, 3.116460
3.163584, 0.047124
3.163584, 0.050265
3.163584, 0.053407
3.163584, 3.113318
3.166725, 0.053407
3.166725, 0.056549
3.166725, 0.059690
3.166725, 0.062832
3.166725, 3.107035
3.166725, 3.110177
3.169867, 0.062832
3.169867, 0.065973
3.169867, 0.069115
3.169867, 3.103894
3.173009, 0.069115
3.173009, 0.072257
3.173009, 0.075398
3.173009, 3.100752
3.176150, 0.075398
3.176150, 0.078540
3.176150, 0.081681
3.176150, 3.097610
3.179292, 0.081681
3.179292, 0.084823
3.179292, 0.087965
3.179292, 0.091106
3.179292, 3.091327
3.179292, 3.094469
3.182433, 0.091106
3.182433, 0.094248
3.182433, 0.097389
3.182433, 3.088186
3.185575, 0.097389
3.185575, 0.100531
3.185575, 0.103673
3.185575, 3.085044
3.188717, 0.103673
3.188717, 0.106814
3.188717, 0.109956
3.188717, 3.081902
3.191858, 0.109956
3.191858, 0.113097
3.191858, 0.116239
3.191858, 0.119381
3.191858, 3.075619
3.191858, 3.078761
3.195000, 0.119381
3.195000, 0.122522
3.195000, 0.125664
3.195000, 3.072478
3.198141, 0.125664
3.198141, 0.128805
3.198141, 0.131947
3.198141, 3.069336
3.201283, 0.131947
3.201283, 0.135088
3.201283, 0.138230
3.201283, 3.066194
3.204425, 0.138230
3.204425, 0.141372
3.204425, 0.144513
3.204425, 0.147655
3.204425, 3.059911
3.204425, 3.063053
3.207566, 0.147655
3.207566, 0.150796
3.207566, 0.153938
3.207566, 3.056770
3.210708, 0.153938
3.210708, 0.157080
3.210708, 0.160221
3.210708, 3.053628
3.213849, 0.160221
3.213849, 0.163363
3.213849, 0.166504
3.213849, 3.050486
3.216991, 0.166504
3.216991, 0.169646
3.216991, 0.172788
3.216991, 0.175929
3.216991, 3.044203
3.216991, 3.047345
3.220132, 0.175929
3.220132, 0.179071
3.220132, 0.182212
3.220132, 3.041062
3.223274, 0.182212
3.223274, 0.185354
3.223274, 0.188496
3.223274, 3.037920
3.226416, 0.188496
3.226416, 0.191637
3.226416, 0.194779
3.226416, 3.034779
3.229557, 0.194779
3.229557, 0.197920
3.229557, 0.201062
3.229557, 0.204204
3.229557, 3.028495
3.229557, 3.031637
3.232699, 0.204204
3.232699, 0.207345
3.232699, 0.210487
3.232699, 3.025354
3.235840, 0.210487
3.235840, 0.213628
3.235840, 0.216770
3.235840, 3.022212
3.238982, 0.216770
3.238982, 0.219911
3.238982, 0.223053
3.238982, 3.019071
3.242124, 0.223053
3.242124, 0.226195
3.242124, 0.229336
3.242124, 3.015929
3.245265, 0.229336
3.245265, 0.232478
3.245265, 0.235619
3.245265, 0.238761
3.245265, 3.009646
3.245265, 3.012787
3.248407, 0.238761
3.248407, 0.241903
3.248407, 0.245044
3.248407, 3.006504
3.251548, 0.245044
3.251548, 0.248186
3.251548, 0.251327
3.251548, 3.003363
3.254690, 0.251327
3.254690, 0.254469
3.254690, 0.257611
3.254690, 3.000221
3.257832, 0.257611
3.257832, 0.260752
3.257832, 0.263894
3.257832, 2.997079
3.260973, 0.263894
3.260973, 0.267035
3.260973, 0.270177
3.260973, 0.273319
3.260973, 2.990796
3.260973, 2.993938
3.264115, 0.273319
3.264115, 0.276460
